brand,name,price_usd,price_bdt,image_url,capacity_gb,ddr_generation,speed_mhz,modules,cas_latency,color,price_per_gb
PNY,PNY XLR8 16 GB,,,,16,DDR4,3600,"1,16",18,Black,
TEAMGROUP,TEAMGROUP Elite 64 GB,,,,64,DDR5,4800,"2,32",40,Black,
PNY,PNY XLR8 Gaming EPIC-X RGB 16 GB,84.99,11473.65,,16,DDR4,3600,"2,8",18,White,
Mushkin,Mushkin Redline 16 GB,67.45,9105.75,,16,DDR4,4000,"2,8",18,White,4.216
Mushkin,Mushkin Proline 32 GB,,,,32,DDR4,2666,"1,32",19,,
G.Skill,G.Skill F4-3600C17D-32GTZ 32 GB,,,,32,DDR4,3600,"2,16",17,Gray / Red,
Corsair,Corsair Dominator Platinum RGB 16 GB,108.4,14634.0,,16,DDR4,3200,"2,8",16,White,6.775
TEAMGROUP,TEAMGROUP T-Force Vulcan 32 GB,,,,32,DDR5,5200,"1,32",40,Black,
Thermaltake,Thermaltake TOUGHRAM XG RGB 64 GB,539.99,72898.65,,64,DDR4,3600,"2,32",18,Black / Silver,8.437
Thermaltake,Thermaltake TOUGHRAM XG RGB 16 GB,143.79,19411.65,,16,DDR4,4000,"2,8",19,White / Silver,8.987
Silicon Power,Silicon Power XPOWER Zenith RGB Gaming 32 GB,,,,32,DDR5,6000,"2,16",40,White,
TEAMGROUP,TEAMGROUP Elite 32 GB,69.98,9447.3,,32,DDR5,4800,"2,16",40,Black,2.187
Kingston,Kingston KSM48R40BS8KMM-16HMR 32 GB,,,,32,DDR5,4800,"1,32",40,Green,
Kingston,Kingston KTD-PE426D8/16G 16 GB,91.5,12352.5,,16,DDR4,2666,"1,16",19,Green,5.719
Mushkin,Mushkin Redline Pro 16 GB,,,,16,DDR5,5600,"1,16",46,Black,
Mushkin,Mushkin Redline Lumina 32 GB,,,,32,DDR5,6400,"2,16",32,Black,
V-Color,V-Color TRA524G64S832Q 96 GB,719.99,97198.65,,96,DDR5,6400,"4,24",32,White,7.5
Kingston,Kingston FURY Renegade 32 GB,226.18,30534.3,,32,DDR5,6000,"1,32",32,Silver / White,7.068
G.Skill,G.Skill Zeta R5 Neo 64 GB,794.99,107323.65,,64,DDR5,6400,"4,16",32,Black,12.422
Kingston,Kingston FURY Renegade Pro 16 GB,125.24,16907.4,,16,DDR5,6000,"1,16",32,Black,7.827
V-Color,V-Color TRA516G72S834O 128 GB,1621.99,218968.65,,128,DDR5,7200,"8,16",34,Black,12.672
V-Color,V-Color TRA532G60S432O 256 GB,1717.99,231928.65,,256,DDR5,6000,"8,32",32,Black,6.711
TEAMGROUP,TEAMGROUP Xtreem 32 GB,,,,32,DDR5,7600,"2,16",36,White,
Crucial,Crucial CT12864AA667 1 GB,19.0,2565.0,,1,DDR2,667,"1,1",5,Green,19
Kingston,Kingston ValueRAM 4 GB,30.99,4183.65,,4,DDR3,1333,"2,2",9,Green,7.747
Crucial,Crucial CT2KIT51272AF667 8 GB,58.99,7963.65,,8,DDR2,667,"2,4",5,Green,7.374
G.Skill,G.Skill F3-12800CL9D-4GBNQ 4 GB,62.0,8370.0,,4,DDR3,1600,"2,2",9,Red / Silver,15.5
Patriot,Patriot Gamer 6 GB,80.47,10863.45,,6,DDR3,1600,"3,2",9,Black / Green,13.412
Patriot,Patriot Viper II Sector 7 Edition 12 GB,176.58,23838.3,,12,DDR3,1600,"3,4",8,Black / Blue,14.715
Crucial,Crucial CT51264BA1339 4 GB,17.0,2295.0,,4,DDR3,1333,"1,4",9,Black / Green,4.25
G.Skill,G.Skill Ripjaws 8 GB,31.94,4311.9,,8,DDR3,1066,"2,4",7,Black / Red,3.993
G.Skill,G.Skill Ripjaws X 4 GB,49.98,6747.3,,4,DDR3,1333,"2,2",9,Black / Red,12.495
Patriot,Patriot Gamer 2 4 GB,49.09,6627.15,,4,DDR3,1333,"2,2",9,Black / Blue,12.273
Patriot,Patriot Gamer 2 4 GB,53.66,7244.1,,4,DDR3,1600,"2,2",9,Black / Blue,13.415
Mushkin,Mushkin Essentials 4 GB,27.62,3728.7,,4,DDR3,1333,"2,2",9,Green,6.905
G.Skill,G.Skill F3-8500CL7D-8GBSQ 8 GB,181.99,24568.65,,8,DDR3,1066,"2,4",7,Green,22.749
Kingston,Kingston ValueRAM 1 GB,40.77,5503.95,,1,DDR2,533,"1,1",4,Green,40.77
Kingston,Kingston KVR800D2S6/2G 2 GB,11.74,1584.9,,2,DDR2,800,"1,2",6,Green,5.87
Mushkin,Mushkin 991643 2 GB,16.93,2285.55,,2,DDR3,1066,"1,2",7,Green,8.465
Corsair,Corsair Vengeance 16 GB,259.89,35085.15,,16,DDR3,1600,"4,4",9,Black / Blue,16.243
Mushkin,Mushkin 991556 2 GB,19.98,2697.3,,2,DDR2,667,"1,2",5,Green,9.99
Crucial,Crucial CT2KIT102464BF1339 16 GB,69.98,9447.3,,16,DDR3,1333,"2,8",9,Green,4.374
Kingston,Kingston Value 4 GB,24.56,3315.6,,4,DDR3,1333,"1,4",9,Green,6.14
Crucial,Crucial CT25664BF1339 2 GB,14.99,2023.65,,2,DDR3,1333,"1,2",9,Green,7.495
Mushkin,Mushkin Essentials 4 GB,22.52,3040.2,,4,DDR3,1600,"1,4",11,Green,5.63
G.Skill,G.Skill Ares 8 GB,51.94,7011.9,,8,DDR3,2133,"2,4",9,Black / Blue,6.492
G.Skill,G.Skill Ares 8 GB,59.99,8098.65,,8,DDR3,1866,"2,4",9,Black / Blue,7.499
G.Skill,G.Skill Ares 32 GB,204.0,27540.0,,32,DDR3,1600,"4,8",10,Black / Orange,6.375
G.Skill,G.Skill Ripjaws Z 8 GB,54.52,7360.2,,8,DDR3,2400,"2,4",10,Black / Blue,6.815
Kingston,Kingston KVR16S11/8 8 GB,32.7,4414.5,,8,DDR3,1600,"1,8",11,Green,4.088
Kingston,Kingston KVR13S9S8/4 4 GB,19.66,2654.1,,4,DDR3,1333,"1,4",9,Green,4.915
Kingston,Kingston Blu Red 4 GB,46.98,6342.3,,4,DDR3,1600,"1,4",9,Red / Silver,11.745
Mushkin,Mushkin Silverline 8 GB,29.88,4033.8,,8,DDR3,1600,"1,8",11,Gray / Silver,3.735
Kingston,Kingston KVR16S11K2/16 16 GB,83.98,11337.3,,16,DDR3,1600,"2,8",11,Green,5.249
Kingston,Kingston KVR16N11H/4 4 GB,21.99,2968.65,,4,DDR3,1600,"1,4",11,Green,5.497
G.Skill,G.Skill NS 8 GB,40.88,5518.8,,8,DDR3,1333,"2,4",9,Black,5.11
Crucial Ballistix,Crucial Ballistix Sport 8 GB,69.89,9435.15,,8,DDR3,1333,"1,8",9,Black / Silver,8.736
Kingston,Kingston KVR16LS11/4 4 GB,20.98,2832.3,,4,DDR3,1600,"1,4",11,Green,5.245
Kingston,Kingston KTH-X3CL/4G 4 GB,39.99,5398.65,,4,DDR3,1600,"1,4",11,,9.998
Patriot,Patriot PV316G240C0KRD 16 GB,134.08,18100.8,,16,DDR3,2400,"2,8",10,Black / Red,8.38
Crucial,Crucial CT2G3S1067M 2 GB,19.98,2697.3,,2,DDR3,1066,"1,2",7,Black / Green,9.99
IBM,IBM 00D4955 4 GB,169.99,22948.65,,4,DDR3,1600,"1,4",11,Black / Green,42.498
Patriot,Patriot Signature Apple Line 8 GB,50.88,6868.8,,8,DDR3,1600,"2,4",11,Black / Green,6.36
Patriot,Patriot Viper 3 Low Profile Black 8 GB,77.4,10449.0,,8,DDR3,1866,"2,4",9,Black / Silver,9.675
Kingston,Kingston ValueRAM 48 GB,399.6,53946.0,,48,DDR3,1600,"3,16",11,Black / Green,8.325
Corsair,Corsair Dominator Platinum 16 GB,,,,16,DDR4,2666,"4,4",15,Black / Silver,
Corsair,Corsair Vengeance LPX 16 GB,,,,16,DDR4,2666,"4,4",15,Black / Yellow,
Crucial,Crucial CT4K4G4DFS8213 16 GB,,,,16,DDR4,2133,"4,4",15,Black / Green,
G.Skill,G.Skill Ripjaws 16 GB,,,,16,DDR4,2133,"4,4",15,Black / Red,
G.Skill,G.Skill Ripjaws 32 GB,,,,32,DDR4,2133,"4,8",15,Red,
G.Skill,G.Skill Ripjaws 32 GB,,,,32,DDR4,2400,"4,8",15,Black / Red,
G.Skill,G.Skill Value 32 GB,,,,32,DDR4,2133,"4,8",15,Black,
G.Skill,G.Skill Ripjaws 16 GB,,,,16,DDR4,2400,"4,4",15,Blue,
ADATA,ADATA XPG Z1 32 GB,,,,32,DDR4,2133,"4,8",13,Red / Black,
ADATA,ADATA XPG Z1 8 GB,,,,8,DDR4,2800,"2,4",17,Red / Black,
Crucial Ballistix,Crucial Ballistix Sport 16 GB,,,,16,DDR4,2400,"2,8",16,Gray / Silver,
Kingston,Kingston KVR1333D3E9S/4G 4 GB,18.8,2538.0,,4,DDR3,1333,"1,4",9,Black / Green,4.7
G.Skill,G.Skill Ripjaws 4 16 GB,,,,16,DDR4,2800,"4,4",16,Black,
G.Skill,G.Skill Ripjaws 4 16 GB,,,,16,DDR4,3000,"4,4",15,Black,
G.Skill,G.Skill Ripjaws 4 16 GB,,,,16,DDR4,3300,"4,4",16,Black,
Corsair,Corsair Dominator Platinum 32 GB,,,,32,DDR4,2666,"4,8",15,Black / Silver,
Crucial,Crucial CT2K8G4VFS4213 16 GB,,,,16,DDR4,2133,"2,8",15,Black / Green,
Crucial,Crucial CT4K16G4VFD4213 64 GB,,,,64,DDR4,2133,"4,16",15,Black / Green,
GeIL,GeIL GPR432GB2666C15QC 32 GB,,,,32,DDR4,2666,"4,8",15,Black / Red,
Kingston,Kingston HX424C12PB2K4/16 16 GB,,,,16,DDR4,2400,"4,4",12,Black,
Kingston,Kingston HX430C15PB2K4/16 16 GB,,,,16,DDR4,3000,"4,4",15,Black,
G.Skill,G.Skill Ripjaws 4 16 GB,,,,16,DDR4,2133,"4,4",15,Black / Red,
G.Skill,G.Skill Ripjaws 4 32 GB,,,,32,DDR4,2133,"4,8",15,Black / Red,
Patriot,Patriot Extreme Performance 16 GB,,,,16,DDR4,2400,"2,8",15,Black / Gold,
Patriot,Patriot Extreme Performance 8 GB,,,,8,DDR4,2400,"2,4",15,Black / Gold,
Mushkin,Mushkin Proline 32 GB,100.83,13612.05,,32,DDR3,1333,"1,32",9,Silver,3.151
Corsair,Corsair Vengeance LPX 32 GB,,,,32,DDR4,2666,"4,8",15,Black,
TEAMGROUP,TEAMGROUP Elite 16 GB,,,,16,DDR4,2400,"2,8",15,Black,
TEAMGROUP,TEAMGROUP Elite Plus 16 GB,,,,16,DDR4,2400,"2,8",16,Black / Gold,
TEAMGROUP,TEAMGROUP Elite Plus 4 GB,,,,4,DDR4,2400,"1,4",16,Black / Gold,
Corsair,Corsair Vengeance LPX 32 GB,,,,32,DDR4,2400,"4,8",15,Red,
Corsair,Corsair Vengeance LPX 32 GB,,,,32,DDR4,2666,"4,8",15,Red,
Corsair,Corsair Dominator Platinum 16 GB,,,,16,DDR4,3200,"4,4",15,Black / Silver,
Corsair,Corsair Vengeance LPX 64 GB,,,,64,DDR4,2400,"8,8",15,Black,
Mushkin,Mushkin Redline 16 GB,,,,16,DDR4,2400,"2,8",13,Red / White,
Corsair,Corsair Dominator Platinum 64 GB,,,,64,DDR4,2666,"8,8",15,Black / Silver,
G.Skill,G.Skill Ripjaws 4 32 GB,,,,32,DDR4,2400,"8,4",15,Black / Red,
Mushkin,Mushkin Blackline 16 GB,,,,16,DDR4,2133,"2,8",12,Black / White,
Patriot,Patriot PX432G266C5QK 32 GB,,,,32,DDR4,2666,"4,8",15,Black / Silver,
G.Skill,G.Skill Ripjaws 4 16 GB,,,,16,DDR4,2400,"4,4",14,Black,
G.Skill,G.Skill Ripjaws 4 32 GB,,,,32,DDR4,2666,"4,8",15,Black,
Mushkin,Mushkin Redline 16 GB,,,,16,DDR4,3200,"4,4",16,Red / White,
Samsung,Samsung M393A1G43DB0-CPB0 8 GB,22.18,2994.3,,8,DDR4,2133,"1,8",15,Black / Green,2.772
G.Skill,G.Skill Ripjaws 4 16 GB,,,,16,DDR4,3200,"4,4",15,Black / Red,
Mushkin,Mushkin Redline 32 GB,,,,32,DDR4,2666,"4,8",15,Red / White,
ADATA,ADATA AX4U3000W8G16-QGZ 32 GB,,,,32,DDR4,3000,"4,8",16,Gold,
Kingston,Kingston KVR21N15/4 4 GB,,,,4,DDR4,2133,"1,4",15,Black / Green,
Klevv,Klevv CRAS 16 GB,,,,16,DDR4,3000,"4,4",16,Black / Silver,
Klevv,Klevv CRAS 32 GB,,,,32,DDR4,2133,"4,8",15,Black / Silver,
Corsair,Corsair Vengeance LPX 16 GB,,,,16,DDR4,3200,"4,4",15,Red,
Kingston,Kingston KTL-TS421/16G 16 GB,149.9,20236.5,,16,DDR4,2133,"1,16",15,Green,9.369
Crucial,Crucial CT4K8G4RFS4213 32 GB,,,,32,DDR4,2133,"4,8",15,Green,
Kingston,Kingston KVR18L13Q4/32 32 GB,68.98,9312.3,,32,DDR3,1866,"1,32",13,Gray,2.156
Kingston,Kingston KVR1333D3E9SK2/16G 16 GB,125.0,16875.0,,16,DDR3,1333,"2,8",9,Green,7.812
Kingston,Kingston KVR16LE11/8I 8 GB,38.99,5263.65,,8,DDR3,1600,"1,8",11,Green,4.874
Corsair,Corsair Vengeance LPX 32 GB,,,,32,DDR4,2400,"4,8",14,Blue,
Kingston,Kingston HX426C13PBK4/32 32 GB,,,,32,DDR4,2666,"4,8",13,Black,
EVGA,EVGA Superclocked 16 GB,,,,16,DDR4,2666,"4,4",16,Black,
EVGA,EVGA SSC 16 GB,,,,16,DDR4,2800,"4,4",16,Black,
Corsair,Corsair Vengeance LPX 16 GB,,,,16,DDR4,3200,"4,4",15,Black / Yellow,
Corsair,Corsair Dominator Platinum 128 GB,,,,128,DDR4,2800,"8,16",15,Black / Silver,
G.Skill,G.Skill Ripjaws 4 8 GB,,,,8,DDR4,3200,"2,4",16,Black,
G.Skill,G.Skill Ripjaws 4 8 GB,38.53,5201.55,,8,DDR4,2666,"2,4",15,Black / Red,4.816
PNY,PNY Anarchy X 16 GB,,,,16,DDR4,2666,"4,4",15,Black / Red,
PNY,PNY Anarchy X 16 GB,,,,16,DDR4,2800,"4,4",16,Black / Blue,
PNY,PNY Anarchy X 16 GB,,,,16,DDR4,2800,"4,4",16,Black / Red,
PNY,PNY Anarchy 8 GB,,,,8,DDR4,2133,"2,4",15,Black / Red,
PNY,PNY Anarchy 8 GB,,,,8,DDR4,2400,"2,4",15,Black / Blue,
G.Skill,G.Skill Ripjaws V 16 GB,,,,16,DDR4,2800,"2,8",15,Black / Red,
G.Skill,G.Skill Ripjaws V 32 GB,,,,32,DDR4,2666,"4,8",15,Black / Red,
Patriot,Patriot Signature Line 8 GB,,,,8,DDR4,2133,"1,8",15,Blue / Silver,
Corsair,Corsair Dominator Platinum 16 GB,,,,16,DDR4,3666,"4,4",18,Black / Silver,
Mushkin,Mushkin Redline 16 GB,,,,16,DDR4,3000,"2,8",15,Red / Silver,
Patriot,Patriot PSD44G213381 4 GB,,,,4,DDR4,2133,"1,4",15,Black / Green,
Mushkin,Mushkin Redline 8 GB,,,,8,DDR4,2666,"2,4",15,Red / Silver,
Mushkin,Mushkin Redline 8 GB,,,,8,DDR4,2666,"1,8",15,Red / White,
Avexir,Avexir Budget 8 GB,,,,8,DDR4,2133,"1,8",15,Black,
Corsair,Corsair Dominator Platinum 16 GB,,,,16,DDR4,3600,"4,4",18,Black / Silver,
Crucial Ballistix,Crucial Ballistix Tactical 32 GB,,,,32,DDR4,2666,"4,8",16,Silver,
Crucial Ballistix,Crucial Ballistix Sport LT 16 GB,,,,16,DDR4,2400,"2,8",16,White / Silver,
G.Skill,G.Skill Ripjaws V 16 GB,,,,16,DDR4,2800,"2,8",15,Black / Red,
Kingston,Kingston HyperX Savage 8 GB,,,,8,DDR4,2133,"1,8",13,Black / White,
Kingston,Kingston HyperX Savage 8 GB,,,,8,DDR4,2400,"1,8",12,Black / White,
Kingston,Kingston HyperX Savage 8 GB,,,,8,DDR4,3000,"1,8",15,Black / White,
Kingston,Kingston HyperX Savage 16 GB,,,,16,DDR4,3000,"4,4",15,Black / White,
TEAMGROUP,TEAMGROUP Xtreem 16 GB,,,,16,DDR4,3600,"2,8",18,Black / Red,
Corsair,Corsair Vengeance LPX 8 GB,,,,8,DDR4,3333,"2,4",16,Black / Yellow,
G.Skill,G.Skill NT 8 GB,59.0,7965.0,,8,DDR4,2400,"2,4",15,Black,7.375
Patriot,Patriot Viper 3 8 GB,81.94,11061.9,,8,DDR3,2400,"2,4",10,Red / Silver,10.242
Patriot,Patriot Viper 4 16 GB,,,,16,DDR4,2800,"2,8",16,Black / Red,
Corsair,Corsair Dominator Platinum 8 GB,,,,8,DDR4,3000,"2,4",15,Black / Silver,
G.Skill,G.Skill Trident Z 32 GB,,,,32,DDR4,3400,"4,8",16,Red / Silver,
Patriot,Patriot Viper 4 8 GB,55.68,7516.8,,8,DDR4,2400,"2,4",15,Black / Red,6.96
Corsair,Corsair Vengeance LPX 8 GB,,,,8,DDR4,2800,"2,4",16,Red,
Kingston,Kingston HyperX Savage 32 GB,,,,32,DDR4,2133,"4,8",13,Black / White,
Mushkin,Mushkin Redline 16 GB,,,,16,DDR4,2800,"4,4",15,Red / Silver,
Kingston,Kingston HyperX Savage 32 GB,,,,32,DDR4,2666,"4,8",13,Black / White,
Avexir,Avexir Core 8 GB,,,,8,DDR4,2400,"1,8",16,Black / Silver,
Kingston,Kingston HyperX Savage 64 GB,,,,64,DDR4,2800,"8,8",14,Black / White,
ADATA,ADATA AX4U3000W4G16-DGZ 8 GB,,,,8,DDR4,3000,"2,4",16,Gold,
Crucial Ballistix,Crucial Ballistix Tactical 4 GB,,,,4,DDR4,2666,"1,4",16,Silver,
G.Skill,G.Skill Trident Z 16 GB,,,,16,DDR4,3000,"2,8",15,Red / Silver,
G.Skill,G.Skill Trident Z 16 GB,,,,16,DDR4,3200,"2,8",16,Red / Silver,
G.Skill,G.Skill Ripjaws V 16 GB,,,,16,DDR4,3200,"4,4",16,Red,
G.Skill,G.Skill Trident Z 8 GB,,,,8,DDR4,3866,"2,4",18,Red / Silver,
Corsair,Corsair Vengeance LPX 64 GB,,,,64,DDR4,3000,"4,16",15,Black / Yellow,
Crucial Ballistix,Crucial Ballistix Tactical 8 GB,,,,8,DDR4,2666,"2,4",16,Silver,
Crucial,Crucial CT51264BF186DJ 4 GB,16.48,2224.8,,4,DDR3,1866,"1,4",13,Black / Green,4.12
GeIL,GeIL Dragon RAM Combo 16 GB,,,,16,DDR4,3600,"4,4",17,White / Gold,
GeIL,GeIL Dragon RAM Combo 8 GB,,,,8,DDR4,3866,"2,4",18,White / Gold,
Crucial,Crucial CT2KIT102464BF186D 16 GB,28.68,3871.8,,16,DDR3,1866,"2,8",13,Black / Green,1.792
Corsair,Corsair Dominator Platinum 64 GB,,,,64,DDR4,2400,"4,16",15,Black / Silver,
Corsair,Corsair Vengeance LPX 64 GB,,,,64,DDR4,2800,"4,16",15,Black / Yellow,
Kingston,Kingston Savage 32 GB,,,,32,DDR4,2400,"2,16",14,Black / Silver,
Kingston,Kingston Savage 32 GB,,,,32,DDR4,2666,"2,16",15,Black / Silver,
Corsair,Corsair Dominator Platinum 64 GB,,,,64,DDR4,2666,"4,16",15,Black / Silver,
Corsair,Corsair Vengeance LPX 16 GB,,,,16,DDR4,3466,"4,4",16,Black / Yellow,
Corsair,Corsair Vengeance LPX 8 GB,,,,8,DDR4,4000,"2,4",19,Black / Yellow,
Corsair,Corsair Vengeance LPX 8 GB,,,,8,DDR4,4000,"2,4",19,Red,
G.Skill,G.Skill Ripjaws 8 GB,30.6,4131.0,,8,DDR4,2400,"2,4",16,Black,3.825
G.Skill,G.Skill Ripjaws 32 GB,,,,32,DDR4,2400,"4,8",16,Black,
G.Skill,G.Skill Trident Z 16 GB,,,,16,DDR4,3600,"2,8",17,Red / Silver,
Corsair,Corsair Vengeance LPX 16 GB,,,,16,DDR4,3466,"2,8",16,Black / Yellow,
Corsair,Corsair Vengeance LPX 16 GB,,,,16,DDR4,3466,"2,8",16,Red,
Corsair,Corsair Vengeance LPX 16 GB,,,,16,DDR4,3733,"4,4",17,Black / Yellow,
Corsair,Corsair Vengeance LPX 8 GB,,,,8,DDR4,3733,"2,4",17,Black / Yellow,
G.Skill,G.Skill Ripjaws V 64 GB,,,,64,DDR4,2800,"4,16",14,Black,
G.Skill,G.Skill Ripjaws V 32 GB,,,,32,DDR4,3000,"2,16",14,Black,
G.Skill,G.Skill Trident Z 64 GB,,,,64,DDR4,3000,"4,16",14,Red / Silver,
G.Skill,G.Skill Trident Z 16 GB,,,,16,DDR4,3600,"2,8",16,Red / Silver,
G.Skill,G.Skill Ripjaws V 8 GB,,,,8,DDR4,3733,"2,4",17,Black,
G.Skill,G.Skill Ripjaws V 8 GB,,,,8,DDR4,3866,"2,4",18,Black,
G.Skill,G.Skill Ripjaws V 8 GB,,,,8,DDR4,4000,"2,4",19,Black,
Corsair,Corsair Vengeance LPX 64 GB,,,,64,DDR4,2800,"8,8",15,Black / Yellow,
GeIL,GeIL Super Luce 16 GB,,,,16,DDR4,3000,"2,8",16,Black / Blue,
G.Skill,G.Skill Ripjaws 32 GB,,,,32,DDR4,2800,"2,16",18,Black / Blue,
G.Skill,G.Skill Ripjaws V 32 GB,,,,32,DDR4,3200,"4,8",14,Red,
G.Skill,G.Skill Ripjaws V 32 GB,,,,32,DDR4,3200,"2,16",15,Red,
G.Skill,G.Skill Ripjaws V 32 GB,,,,32,DDR4,3200,"4,8",15,Red,
G.Skill,G.Skill Ripjaws V 64 GB,,,,64,DDR4,3200,"4,16",15,Red,
Corsair,Corsair Dominator Platinum 32 GB,,,,32,DDR4,3333,"4,8",16,Black / Silver,
Corsair,Corsair ValueSelect 16 GB,72.98,9852.3,,16,DDR4,2133,"1,16",15,Black,4.561
GeIL,GeIL Dragon RAM 16 GB,,,,16,DDR4,3466,"4,4",16,White / Gold,
GeIL,GeIL Dragon RAM 8 GB,,,,8,DDR4,3600,"2,4",17,White / Gold,
GeIL,GeIL Dragon RAM 8 GB,,,,8,DDR4,4133,"2,4",19,White / Gold,
Kingston,Kingston Predator 32 GB,,,,32,DDR4,3000,"2,16",16,Black / White,
Kingston,Kingston ValueRAM 64 GB,,,,64,DDR4,2133,"4,16",15,Black / Green,
Kingston,Kingston ValueRAM 8 GB,19.98,2697.3,,8,DDR4,2133,"1,8",15,Black / Green,2.498
Panram,Panram Ninja-V 16 GB,,,,16,DDR4,3000,"4,4",16,Red / Silver,
Avexir,Avexir Raiden 8 GB,,,,8,DDR4,3000,"2,4",15,White / Blue,
Corsair,Corsair Vengeance LPX 32 GB,,,,32,DDR4,3600,"4,8",18,Black / Yellow,
Corsair,Corsair Vengeance LPX 4 GB,,,,4,DDR4,2400,"1,4",16,Red,
Crucial Ballistix,Crucial Ballistix Sport LT 64 GB,,,,64,DDR4,2400,"4,16",16,White,
G.Skill,G.Skill Trident Z 64 GB,,,,64,DDR4,3400,"4,16",16,Red / Silver,
G.Skill,G.Skill Ripjaws V 64 GB,,,,64,DDR4,3400,"4,16",16,Red,
Crucial,Crucial CT2K51264BF186DJ 8 GB,39.99,5398.65,,8,DDR3,1866,"2,4",13,Black / Green,4.999
Corsair,Corsair Dominator Platinum 32 GB,,,,32,DDR4,2400,"4,8",15,Black / Silver,
Corsair,Corsair Vengeance LPX 32 GB,,,,32,DDR4,3000,"2,16",15,Red,
G.Skill,G.Skill Aegis 16 GB,,,,16,DDR4,2400,"4,4",15,Black / Red,
G.Skill,G.Skill Ripjaws V 128 GB,,,,128,DDR4,3000,"8,16",14,Black,
Kingston,Kingston Savage 16 GB,,,,16,DDR4,2400,"4,4",12,Black,
Kingston,Kingston Savage 32 GB,,,,32,DDR4,2666,"4,8",13,Black,
Kingston,Kingston Savage 16 GB,,,,16,DDR4,2800,"2,8",14,Black,
Kingston,Kingston Savage 8 GB,,,,8,DDR4,3000,"2,4",15,Black,
Corsair,Corsair Dominator Platinum 32 GB,,,,32,DDR4,2400,"4,8",15,Black / Silver,
G.Skill,G.Skill Ripjaws V 64 GB,,,,64,DDR4,3200,"8,8",14,Black,
G.Skill,G.Skill Trident Z 32 GB,,,,32,DDR4,3333,"2,16",16,Red / Silver,
G.Skill,G.Skill Ripjaws V 32 GB,,,,32,DDR4,3333,"2,16",16,Black,
G.Skill,G.Skill Ripjaws V 16 GB,,,,16,DDR4,3466,"2,8",16,Black,
G.Skill,G.Skill Ripjaws V 32 GB,,,,32,DDR4,3600,"4,8",17,Black,
Avexir,Avexir Core 32 GB,,,,32,DDR4,2400,"4,8",16,Black / Red,
Mushkin,Mushkin Essentials 16 GB,,,,16,DDR4,2133,"1,16",15,Black / Green,
Mushkin,Mushkin Silverline 64 GB,,,,64,DDR4,2133,"4,16",15,Silver,
Mushkin,Mushkin Silverline 16 GB,,,,16,DDR4,2133,"2,8",15,Silver,
Avexir,Avexir ROG Impact 32 GB,,,,32,DDR4,2666,"4,8",15,Black / Red,
Corsair,Corsair Dominator Platinum 32 GB,,,,32,DDR4,2800,"2,16",15,Black / Silver,
Corsair,Corsair Vengeance LPX 8 GB,,,,8,DDR4,4266,"2,4",19,Black / Yellow,
GeIL,GeIL Super Luce 16 GB,,,,16,DDR4,3000,"2,8",15,Black / White,
Kingston,Kingston FURY 16 GB,,,,16,DDR4,2133,"1,16",14,Black / Green,
Kingston,Kingston FURY 32 GB,,,,32,DDR4,2133,"4,8",14,Black / Silver,
Kingston,Kingston FURY 64 GB,,,,64,DDR4,2133,"4,16",14,Black / Silver,
Avexir,Avexir Core 8 GB,,,,8,DDR4,2400,"2,4",16,Black / Blue,
Avexir,Avexir Core 16 GB,,,,16,DDR4,2400,"2,8",16,Black / White,
Avexir,Avexir Core 8 GB,,,,8,DDR4,2666,"2,4",17,Black / Red,
Avexir,Avexir Core 16 GB,,,,16,DDR4,2666,"2,8",17,Black / Red,
Corsair,Corsair Vengeance LPX 32 GB,,,,32,DDR4,2666,"4,8",16,White,
Corsair,Corsair Vengeance LED 32 GB,,,,32,DDR4,3000,"2,16",15,Black / Red,
Corsair,Corsair Vengeance LED 32 GB,,,,32,DDR4,3200,"2,16",16,Black / White,
Corsair,Corsair Vengeance LED 32 GB,,,,32,DDR4,3000,"4,8",15,Black / White,
Corsair,Corsair Vengeance LED 64 GB,,,,64,DDR4,3200,"4,16",16,Black / White,
Corsair,Corsair Vengeance LED 32 GB,,,,32,DDR4,3400,"4,8",16,Black / White,
G.Skill,G.Skill Trident Z 16 GB,,,,16,DDR4,3200,"2,8",14,Black / Orange,
G.Skill,G.Skill Trident Z 32 GB,,,,32,DDR4,3200,"2,16",14,Black / Orange,
G.Skill,G.Skill Trident Z 32 GB,,,,32,DDR4,3200,"2,16",14,Black / Yellow,
G.Skill,G.Skill Trident Z 64 GB,,,,64,DDR4,3200,"4,16",14,Silver / White,
G.Skill,G.Skill Trident Z 128 GB,,,,128,DDR4,3200,"8,16",14,Silver / White,
Corsair,Corsair Vengeance LED 16 GB,,,,16,DDR4,3200,"2,8",16,Black / Blue,
G.Skill,G.Skill Trident Z 64 GB,,,,64,DDR4,3466,"4,16",16,Red / Silver,
Corsair,Corsair Dominator Platinum Chrome 32 GB,,,,32,DDR4,3200,"4,8",14,Silver,
Corsair,Corsair Dominator Platinum Blackout 32 GB,,,,32,DDR4,3200,"4,8",14,Black,
Patriot,Patriot Viper Elite 16 GB,,,,16,DDR4,2400,"2,8",15,Silver / Blue,
G.Skill,G.Skill Trident Z RGB 16 GB,,,,16,DDR4,4000,"2,8",18,Black,
TEAMGROUP,TEAMGROUP T-Force / Night Hawk 16 GB,,,,16,DDR4,3200,"2,8",16,Black / Blue,
